"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K01997",0.778,0,0.0369,0.481,0.229,0.147,NA,"K01997",0.45742962962963,1,FALSE,FALSE,FALSE,FALSE
"K11963",0.547,0,0.948,-0.00783,0.119,0.00463,NA,"K11963",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03190",0.616,0,0.00417,0.232,0.0801,0.2,NA,"K01428,K03188,K03189,K03190",0.15021,1,FALSE,FALSE,FALSE,FALSE
"K01430",0.601,0,0.00371,0.235,0.0799,0.203,NA,"K01430",0.140727045454545,1,FALSE,FALSE,FALSE,FALSE
"K01429",0.591,0,0.0351,0.168,0.0794,0.148,NA,"K01429",0.452952835051546,1,FALSE,FALSE,FALSE,FALSE
"K03187",0.586,0,0.00334,0.242,0.0815,0.205,NA,"K03187",0.131824921875,1,FALSE,FALSE,FALSE,FALSE
"K03192",0.399,0,0.39,0.111,0.129,0.0606,NA,"K03192",0.987758324924319,1,FALSE,FALSE,FALSE,FALSE
"K03601",0.951,0,0.803,0.209,0.834,0.0177,NA,"K03601,K03602",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18218",0.232,0,0.356,-0.149,0.161,0.0652,NA,"K18218",0.964030286641428,1,FALSE,FALSE,FALSE,FALSE
"K07034",0.227,0,0.539,-0.079,0.128,0.0434,NA,"K07034",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03310",0.724,0,0.794,0.0237,0.0906,0.0184,NA,"K03310",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07576",0.33,0,0.586,0.0256,0.0468,0.0385,NA,"K07576",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07112",0.66,0,0.701,0.0219,0.0569,0.0271,NA,"K07112",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00287",0.985,0,0.00842,1.08,0.407,0.184,NA,"K00287,K00560",0.221889157894737,1,FALSE,FALSE,FALSE,FALSE
"K18588",0.675,0,0.515,0.496,0.761,0.046,NA,"K06189,K18588",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09801",0.552,0,0.795,-0.0491,0.189,0.0184,NA,"K09801",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06186",0.562,0,0.599,-0.567,1.08,0.0371,NA,"K01414,K01525,K02494,K03599,K03600,K03656,K03690,K05589,K06186",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02655",0.448,0,0.606,-0.0654,0.127,0.0364,NA,"K02655",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08084",0.458,0,0.723,0.0501,0.141,0.0251,NA,"K08084",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02671",0.409,0,0.777,-0.0294,0.104,0.02,NA,"K02671",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K12942",0.281,0,0.388,0.0529,0.0611,0.0609,NA,"K12942",0.987689148073022,1,FALSE,FALSE,FALSE,FALSE
"K18691",0.483,0,0.0487,0.185,0.0934,0.139,NA,"K18691",0.528696129032258,1,FALSE,FALSE,FALSE,FALSE
"K01952",0.616,0,0.401,-0.805,0.957,0.0593,NA,"K01952",0.994456166419019,1,FALSE,FALSE,FALSE,FALSE
"K00674",0.877,0,0.848,0.217,1.13,0.0135,NA,"K00674,K00756,K00805,K01094,K01261,K01269,K01436,K02076,K02240,K02490,K02499,K02862,K03048,K03095,K03346,K03708,K03713,K03763,K03886,K03887,K03888,K04766,K05311,K05985,K06019,K06284,K06349,K06385,K06412,K06948,K06962,K07094,K07476,K07533,K07571,K07584,K07651,K07652,K07668,K07697,K07723,K07775,K07777,K08153,K08965,K08969,K09685,K09770,K09777,K09787,K09825,K09976,K10823,K11144,K11145,K11184,K11617,K11618,K16169,K16511,K17472,K19405,K19411,K19955,K21467,K22135,K22927,K24042,K24872,K24873,K25157,K25158,K25288,K25289,K27000,K27245,K27343",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05595",0.798,0,0.824,0.0253,0.113,0.0157,NA,"K05595",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09918",0.409,0,0.175,0.786,0.578,0.0956,NA,"K05590,K07186,K09918,K18765",0.786557450628366,1,FALSE,FALSE,FALSE,FALSE
"K11041",0.148,0,0.353,0.12,0.129,0.0656,NA,"K11041",0.963199455040872,1,FALSE,FALSE,FALSE,FALSE
"K03583",0.532,0,0.0698,0.393,0.215,0.128,NA,"K03582,K03583",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K03581",0.64,0,0.00062,0.336,0.0966,0.238,NA,"K03581",0.0535231034482759,1,FALSE,FALSE,TRUE,FALSE
"K14682",0.453,0,0.742,0.175,0.531,0.0232,NA,"K14682",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08304",0.502,0,0.3,0.2,0.193,0.073,NA,"K08304",0.9388125,1,FALSE,FALSE,FALSE,FALSE
"K22132",0.704,0,0.898,-0.0249,0.195,0.00901,NA,"K22132",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02426",0.773,0,0.893,0.0413,0.308,0.00947,NA,"K02426",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11717",0.773,0,0.962,0.0052,0.109,0.00338,NA,"K11717",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01766",0.291,0,0.854,0.0218,0.119,0.013,NA,"K01766",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00077",0.833,0,0.967,-0.00269,0.0651,0.00291,NA,"K00077",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05517",0.212,0,0.917,-0.0101,0.0973,0.00733,NA,"K05517",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08218",0.596,0,0.706,0.0752,0.199,0.0266,NA,"K08218",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07286",0.419,0,0.563,0.424,0.731,0.0408,NA,"K03472,K07286",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11391",0.409,0,0.85,0.103,0.542,0.0134,NA,"K11391",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00564",0.842,0,0.942,0.0473,0.651,0.00512,NA,"K00564",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00346",0.296,0,0.822,0.0367,0.163,0.0159,NA,"K00346,K00347,K00348,K00349,K00350",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00351",0.31,0,0.871,0.023,0.141,0.0115,NA,"K00351",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03734",0.818,0,0.477,-0.0672,0.0944,0.0502,NA,"K03734",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03308",0.419,0,0.628,0.0591,0.122,0.0342,NA,"K03308",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03644",0.98,0,0.935,0.0129,0.158,0.00578,NA,"K03644",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03801",0.833,0,0.703,-0.0441,0.115,0.027,NA,"K03801",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09158",0.606,0,0.617,-0.369,0.738,0.0353,NA,"K09158",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07258",0.818,0,0.199,1.08,0.84,0.0905,NA,"K07258",0.831020016680567,1,FALSE,FALSE,FALSE,FALSE
"K03642",0.709,0,0.409,-0.403,0.486,0.0583,NA,"K03642",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K05837",0.724,0,0.0309,0.224,0.103,0.152,NA,"K05837",0.435820563380282,1,FALSE,FALSE,FALSE,FALSE
"K05515",0.65,0,0.435,0.418,0.535,0.055,NA,"K05515",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00783",0.862,0,0.993,0.00642,0.783,0.000579,NA,"K00783",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03820",0.739,0,0.71,0.123,0.33,0.0263,NA,"K03820",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03184",0.271,0,0.719,0.0448,0.124,0.0254,NA,"K03184",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07404",0.611,0,0.778,0.0193,0.0684,0.0199,NA,"K07404",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02521",0.286,0,0.765,0.0707,0.236,0.0211,NA,"K02521",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09806",0.616,0,0.958,-0.0143,0.272,0.0037,NA,"K09806",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18138",0.744,0,0.000418,-1.23,0.342,0.245,NA,"K18138",0.0445303404255319,1,TRUE,FALSE,TRUE,FALSE
"K03585",0.739,0,0.00582,-1.12,0.4,0.193,NA,"K03585",0.184435063291139,1,FALSE,FALSE,FALSE,FALSE
"K18136",0.0739,0,0.721,-0.178,0.498,0.0252,NA,"K18136",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02031",0.837,0,0.51,0.21,0.319,0.0465,NA,"K02031",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02032",0.798,0,0.128,0.194,0.127,0.107,NA,"K02032",0.695869706840391,1,FALSE,FALSE,FALSE,FALSE
"K02035",0.906,0,0.907,0.0294,0.252,0.00825,NA,"K02035",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02033",0.911,0,0.6,0.187,0.356,0.0371,NA,"K02033",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02034",0.901,0,0.784,0.114,0.417,0.0193,NA,"K02034",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00383",0.631,0,0.303,-0.136,0.132,0.0727,NA,"K00383",0.941328385899814,1,FALSE,FALSE,FALSE,FALSE
"K07115",0.68,0,0.865,0.0565,0.331,0.012,NA,"K07115",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03718",0.34,0,0.167,-0.277,0.2,0.0973,NA,"K03718",0.774230555555556,1,FALSE,FALSE,FALSE,FALSE
"K15984",0.591,0,0.896,0.0378,0.288,0.00926,NA,"K15984",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06149",0.335,0,0.523,0.163,0.256,0.045,NA,"K06149",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02217",0.251,0,0.000375,-0.486,0.134,0.247,NA,"K02217",0.041725,1,TRUE,FALSE,TRUE,FALSE
"K06144",0.0985,0,0.732,-0.194,0.567,0.0241,NA,"K03604,K06144,K09911,K09917,K12961,K14762,K15545",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09760",0.842,0,0.514,0.346,0.529,0.046,NA,"K09760",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03688",0.867,0,0.9,0.0129,0.103,0.00885,NA,"K03688",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03117",0.808,0,0.608,-0.0947,0.185,0.0362,NA,"K03117",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03978",0.867,0,0.894,-0.177,1.33,0.00943,NA,"K00658,K00728,K01338,K01554,K01616,K02372,K02970,K03495,K03555,K03590,K03650,K03797,K03889,K03890,K03891,K03978,K05364,K07462,K07503,K07654,K07670,K07768,K07776,K12503,K12573,K13640,K13787,K18955,K19710,K23258,K24017,K26252,K27043,K27094,K27109",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02495",0.966,0,0.601,0.134,0.256,0.0369,NA,"K02495",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07712",0.67,0,0.997,-0.00295,0.783,0.000266,NA,"K07712",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07058",0.98,0,0.958,-0.026,0.494,0.00372,NA,"K00169,K00172,K07058,K15632,K16905,K17882,K18817,K18896,K21515,K21721,K22113,K22408,K23149,K25543,K27948",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07560",0.842,0,0.319,0.122,0.122,0.0703,NA,"K07560",0.950168352171327,1,FALSE,FALSE,FALSE,FALSE
"K01610",0.709,0,0.512,0.304,0.462,0.0463,NA,"K01610",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K04083",0.813,0,0.764,0.314,1.05,0.0212,NA,"K02621,K03666,K04083,K07164",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K04762",0.877,0,0.612,0.0613,0.121,0.0358,NA,"K04762",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02452",0.379,0,0.28,-0.0698,0.0644,0.0762,NA,"K02452",0.925386138613861,1,FALSE,FALSE,FALSE,FALSE
"K02453",0.468,0,0.848,0.0124,0.0647,0.0136,NA,"K02453,K02456",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02454",0.527,0,0.366,-0.131,0.145,0.0638,NA,"K02454",0.976324986680874,1,FALSE,FALSE,FALSE,FALSE
"K02455",0.399,0,0.576,-0.0345,0.0616,0.0394,NA,"K02455",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02457",0.433,0,0.449,-0.041,0.0541,0.0534,NA,"K02457",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02458",0.438,0,0.476,-0.0548,0.0767,0.0503,NA,"K02458",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02459",0.458,0,0.657,0.0263,0.0592,0.0313,NA,"K02459",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02460",0.458,0,0.657,0.0263,0.0592,0.0313,NA,"K02460",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02461",0.438,0,0.325,-0.0725,0.0734,0.0695,NA,"K02461",0.958348056537103,1,FALSE,FALSE,FALSE,FALSE
"K02462",0.429,0,0.397,-0.0638,0.0751,0.0598,NA,"K02462",0.992400898652022,1,FALSE,FALSE,FALSE,FALSE
"K02463",0.305,0,0.796,-0.0275,0.106,0.0183,NA,"K02463",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01082",0.601,0,0.732,0.144,0.421,0.0242,NA,"K01082",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08312",0.438,0,0.539,-0.326,0.53,0.0434,NA,"K08312",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07400",0.468,0,0.928,-0.0656,0.721,0.00641,NA,"K07400",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02242",0.97,0,0.278,0.204,0.187,0.0764,NA,"K02242",0.923041114058356,1,FALSE,FALSE,FALSE,FALSE
"K02170",0.517,0,0.757,0.0507,0.164,0.0218,NA,"K02170",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06959",0.916,0,0.351,0.421,0.451,0.0658,NA,"K06959",0.963199455040872,1,FALSE,FALSE,FALSE,FALSE
"K04760",0.557,0,0.162,-0.236,0.168,0.0986,NA,"K04760",0.759488764044944,1,FALSE,FALSE,FALSE,FALSE
"K07659",0.488,0,1,-0.000115,0.189,4.28e-05,NA,"K07659",1,1,FALSE,FALSE,FALSE,FALSE
"K07638",0.68,0,0.202,0.811,0.634,0.0899,NA,"K07638",0.8345,1,FALSE,FALSE,FALSE,FALSE
"K01139",0.941,0,0.685,0.281,0.691,0.0286,NA,"K01139",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03060",0.97,0,0.883,0.106,0.724,0.0104,NA,"K03060",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06901",0.887,0,0.0199,0.401,0.171,0.163,NA,"K06901",0.355854642857143,1,FALSE,FALSE,FALSE,FALSE
"K13256",0.345,0,0.526,-0.0874,0.138,0.0448,NA,"K13256",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17893",0.0443,0,0.846,0.0262,0.135,0.0137,NA,"K17893",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03704",0.961,0,0.576,0.461,0.823,0.0395,NA,"K03704",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00989",0.892,0,0.99,0.00286,0.222,0.000906,NA,"K00989",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00762",0.98,0,0.184,0.612,0.459,0.0936,NA,"K00762",0.801817232375979,1,FALSE,FALSE,FALSE,FALSE
"K02517",0.695,0,0.925,0.0524,0.559,0.00661,NA,"K02517",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05501",0.345,0,0.927,-0.0369,0.4,0.00651,NA,"K05501",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10563",0.941,0,0.946,0.0258,0.383,0.00475,NA,"K10563",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08679",0.591,0,0.142,0.0789,0.0535,0.104,NA,"K08679",0.718175757575757,1,FALSE,FALSE,FALSE,FALSE
"K12982",0.227,0,0.62,-0.133,0.269,0.035,NA,"K12982",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11211",0.241,0,0.186,-0.482,0.363,0.0932,NA,"K11211",0.805624567474048,1,FALSE,FALSE,FALSE,FALSE
"K02527",0.719,0,0.989,-0.0109,0.781,0.000982,NA,"K02527",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02847",0.305,0,0.493,0.0342,0.0498,0.0483,NA,"K02847",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15894",0.271,0,0.816,0.0118,0.0508,0.0164,NA,"K15894",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15899",0.153,0,0.855,-0.0102,0.0556,0.0129,NA,"K15899",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15898",0.187,0,0.826,-0.0111,0.0505,0.0155,NA,"K15898",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02560",0.172,0,0.669,0.204,0.477,0.0302,NA,"K02560,K06212",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03274",0.261,0,0.238,-0.213,0.18,0.0831,NA,"K03274",0.889302985074627,1,FALSE,FALSE,FALSE,FALSE
"K00012",0.956,0,0.588,-0.0573,0.105,0.0383,NA,"K00012",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22719",0.768,0,0.058,-0.251,0.131,0.133,NA,"K22719",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K00640",0.966,0,0.851,-0.0396,0.21,0.0133,NA,"K00640",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01991",0.695,0,0.258,-0.124,0.109,0.0798,NA,"K01991",0.907496850944717,1,FALSE,FALSE,FALSE,FALSE
"K25307",0.847,0,0.74,-0.0451,0.136,0.0234,NA,"K25307",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16692",0.369,0,0.34,0.0537,0.0561,0.0673,NA,"K16692",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K16011",0.567,0,0.951,-0.00488,0.0791,0.00435,NA,"K16011",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00971",0.818,0,0.247,-0.0773,0.0667,0.0815,NA,"K00971",0.898785610465116,1,FALSE,FALSE,FALSE,FALSE
"K01791",0.581,0,0.628,-0.02,0.0412,0.0342,NA,"K01791",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02851",0.473,0,0.764,0.019,0.0632,0.0212,NA,"K02851",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15633",0.65,0,0.139,0.173,0.116,0.104,NA,"K15633",0.718175757575757,1,FALSE,FALSE,FALSE,FALSE
"K00567",0.828,0,0.719,-0.0574,0.16,0.0254,NA,"K00567",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26937",0.852,0,0.226,0.0791,0.0652,0.0853,NA,"K26937",0.877674903474903,1,FALSE,FALSE,FALSE,FALSE
"K05789",0.0985,0,0.203,-0.0942,0.0738,0.0897,NA,"K05789",0.837249588138386,1,FALSE,FALSE,FALSE,FALSE
"K07507",0.813,0,0.91,0.00834,0.074,0.00795,NA,"K07507",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10924",0.148,0,0.125,-0.193,0.126,0.108,NA,"K10924,K10926,K10927,K12276,K12278,K12279,K12280,K12281,K12283,K12284,K12285,K12287",0.687019758507135,1,FALSE,FALSE,FALSE,FALSE
"K19810",0.261,0,0.493,-0.288,0.419,0.0484,NA,"K19810",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00247",0.133,0,0.0673,-0.33,0.179,0.129,NA,"K00247",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K00246",0.138,0,0.0369,-0.366,0.174,0.147,NA,"K00246",0.45742962962963,1,FALSE,FALSE,FALSE,FALSE
"K00245",0.133,0,0.0203,-0.471,0.201,0.163,NA,"K00245",0.359159363957597,1,FALSE,FALSE,FALSE,FALSE
"K00244",0.133,0,0.0203,-0.471,0.201,0.163,NA,"K00244",0.359159363957597,1,FALSE,FALSE,FALSE,FALSE
"K04568",0.365,0,0.355,-0.298,0.322,0.0652,NA,"K04568",0.963406504065041,1,FALSE,FALSE,FALSE,FALSE
"K14445",0.241,0,0.0376,-0.188,0.09,0.146,NA,"K14445",0.462656617647059,1,FALSE,FALSE,FALSE,FALSE
"K01613",0.852,0,0.823,0.0336,0.15,0.0158,NA,"K01613",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07486",0.616,0,0.248,0.048,0.0414,0.0815,NA,"K07486",0.898877433309301,1,FALSE,FALSE,FALSE,FALSE
"K07397",0.788,0,0.0304,0.403,0.185,0.152,NA,"K07397",0.434893714285714,1,FALSE,FALSE,FALSE,FALSE
"K07006",0.67,0,0.323,-0.0657,0.0663,0.0698,NA,"K07006",0.956959171597633,1,FALSE,FALSE,FALSE,FALSE
"K22477",0.207,0,0.257,-0.096,0.0845,0.0799,NA,"K22477",0.906835095137421,1,FALSE,FALSE,FALSE,FALSE
"K06998",0.783,0,0.525,-0.0434,0.0682,0.0448,NA,"K06998",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00549",0.882,0,0.0488,-0.172,0.0868,0.138,NA,"K00549",0.528696129032258,1,FALSE,FALSE,FALSE,FALSE
"K00638",0.172,0,0.283,-0.0977,0.0907,0.0757,NA,"K00638",0.9257734375,1,FALSE,FALSE,FALSE,FALSE
"K19000",0.335,0,0.0486,-0.154,0.0774,0.139,NA,"K19000",0.528696129032258,1,FALSE,FALSE,FALSE,FALSE
"K03312",0.261,0,0.191,-0.0784,0.0597,0.0923,NA,"K03312",0.811831069609508,1,FALSE,FALSE,FALSE,FALSE
"K06147",0.739,0,0.724,0.0207,0.0586,0.0249,NA,"K06147",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02029",0.813,0,0.635,0.132,0.279,0.0335,NA,"K02029",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10218",0.621,0,0.688,0.0253,0.0628,0.0283,NA,"K10218",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09962",0.35,0,0.0636,-0.119,0.064,0.13,NA,"K09962",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K25590",0.153,0,0.9,0.0103,0.0821,0.00884,NA,"K25590",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10912",0.158,0,0.243,0.294,0.251,0.0822,NA,"K10912",0.897272123893805,1,FALSE,FALSE,FALSE,FALSE
"K02000",0.704,0,0.181,0.129,0.0963,0.0942,NA,"K02000,K02001",0.796368189806678,1,FALSE,FALSE,FALSE,FALSE
"K02002",0.709,0,0.194,0.123,0.0941,0.0915,NA,"K02002",0.818330244313395,1,FALSE,FALSE,FALSE,FALSE
"K26441",0.187,0,0.844,-0.0406,0.206,0.0139,NA,"K26441",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26939",0.862,0,0.0368,1.23,0.586,0.147,NA,"K26939",0.45742962962963,1,FALSE,FALSE,FALSE,FALSE
"K15523",0.182,0,0.787,-0.0485,0.18,0.019,NA,"K15523",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26606",0.877,0,0.579,0.0799,0.144,0.0391,NA,"K26605,K26606",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05812",0.478,0,0.633,-0.147,0.308,0.0337,NA,"K05812",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K28207",0.148,0,0.488,-0.109,0.158,0.0489,NA,"K28207",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03750",0.966,0,0.716,-0.0544,0.149,0.0257,NA,"K03750",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03753",0.414,0,0.0682,-0.357,0.195,0.128,NA,"K03753",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K03752",0.941,0,0.866,-0.0271,0.161,0.0119,NA,"K03752",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05773",0.123,0,0.333,-0.138,0.142,0.0683,NA,"K05773",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K05772",0.123,0,0.333,-0.138,0.142,0.0683,NA,"K05772",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K02482",0.438,0,0.912,0.00772,0.07,0.00778,NA,"K02482",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15977",0.926,0,0.919,0.0182,0.178,0.00721,NA,"K15977",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09929",0.276,0,0.6,0.0422,0.0802,0.0371,NA,"K09929",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09930",0.537,0,0.466,0.0549,0.0753,0.0514,NA,"K09930",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K23349",0.172,0,0.392,-0.131,0.152,0.0604,NA,"K23349",0.98829003021148,1,FALSE,FALSE,FALSE,FALSE
"K00123",0.473,0,0.0572,0.181,0.0949,0.134,NA,"K00123",0.561450293542074,1,FALSE,FALSE,FALSE,FALSE
"K00124",0.438,0,0.26,0.0635,0.0563,0.0793,NA,"K00124",0.90909217877095,1,FALSE,FALSE,FALSE,FALSE
"K00127",0.394,0,0.133,0.0955,0.0633,0.106,NA,"K00127",0.707684378320935,1,FALSE,FALSE,FALSE,FALSE
"K12410",0.586,0,0.0208,-0.156,0.0668,0.162,NA,"K12410",0.362876655052265,1,FALSE,FALSE,FALSE,FALSE
"K11069",0.261,0,0.787,-0.0224,0.0828,0.019,NA,"K11069",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02055",0.68,0,0.153,-0.132,0.0922,0.101,NA,"K02055",0.738026011560694,1,FALSE,FALSE,FALSE,FALSE
"K11070",0.655,0,0.863,-0.0356,0.206,0.0122,NA,"K11070",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11071",0.665,0,0.832,-0.0416,0.196,0.015,NA,"K11071",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11072",0.458,0,0.273,0.0854,0.0777,0.0773,NA,"K11072",0.91985935397039,1,FALSE,FALSE,FALSE,FALSE
"K03796",0.187,0,0.877,-0.0436,0.281,0.011,NA,"K03796",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K14058",0.665,0,0.766,0.24,0.805,0.021,NA,"K00568,K02535,K05539,K14058",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K14055",0.394,0,0.594,0.316,0.591,0.0376,NA,"K14055",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01420",0.665,0,0.114,-0.514,0.324,0.111,NA,"K01420",0.662947735191638,1,FALSE,FALSE,FALSE,FALSE
"K09792",0.488,0,0.0503,-0.369,0.188,0.138,NA,"K09792",0.531269052631579,1,FALSE,FALSE,FALSE,FALSE
